report,stock_id,price,lastDt_close_distance,lcd%,involve_days,involve_date,date,date_distance,price_type,volume,vol_weight,vol_wei_pr,vol_adj,vol_wei_adj,vol_wei_pr_adj,remark
TAIEX-60-20251230,TAIEX,27696.35,-1010.7800000000025,-0.035210068021428904,17,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251110_close|20251114_close|20251117_close|20251128_close|20251201_close|20251202_close|20251203_close|20251204_close|20251215_close|20251216_close|20251217_close|20251219_close,2025-12-19,-6,close,9145168124,474101523.3778812,0.9918367346938776,7428184723.79966,219332255.26617143,0.9918367346938776,"12/19 close [27696] (dis： -1011 , -3.52%) (vol_wei_pr ：99.18%)"
TAIEX-60-20251230,TAIEX,27688.63,-1018.5,-0.03547899075943851,17,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251110_close|20251114_close|20251117_close|20251128_close|20251201_close|20251202_close|20251203_close|20251204_close|20251215_close|20251216_close|20251217_close|20251219_close,2025-10-20,-49,close,8045886081,474101523.3778812,0.9918367346938776,1472483340.3000135,219332255.26617143,0.9918367346938776,"10/20 close [27689] (dis： -1018 , -3.55%) (vol_wei_pr ：99.18%)"
TAIEX-60-20251230,TAIEX,27685.74,-1021.3899999999994,-0.03557966261343434,17,20251016_open|20251020_open|20251022_open|20251105_open|20251107_open|20251110_open|20251114_open|20251117_open|20251128_open|20251201_open|20251202_open|20251203_open|20251204_open|20251215_open|20251216_open|20251217_open|20251219_open,2025-12-19,-6,open,9145168124,474101523.3778812,0.9918367346938776,7428184723.79966,219332255.26617143,0.9918367346938776,"12/19 open [27686] (dis： -1021 , -3.56%) (vol_wei_pr ：99.18%)"
TAIEX-60-20251230,TAIEX,27684.87,-1022.260000000002,-0.035609968673287855,17,20251016_min|20251020_min|20251022_min|20251105_min|20251107_min|20251110_min|20251114_min|20251117_min|20251128_min|20251201_min|20251202_min|20251203_min|20251204_min|20251215_min|20251216_min|20251217_min|20251219_min,2025-12-15,-10,min,7855274707,474101523.3778812,0.9918367346938776,5554518013.40287,219332255.26617143,0.9918367346938776,"12/15 min [27685] (dis： -1022 , -3.56%) (vol_wei_pr ：99.18%)"
TAIEX-60-20251230,TAIEX,27680.51,-1026.6200000000026,-0.03576184731807055,16,20251016_min|20251020_min|20251022_min|20251105_min|20251107_min|20251110_min|20251114_min|20251117_min|20251128_min|20251201_min|20251202_min|20251203_min|20251204_min|20251216_min|20251217_min|20251219_min,2025-11-10,-35,min,7491028505,456040098.9618968,0.9795918367346939,2227096099.2085495,206560899.58374053,0.9673469387755103,"11/10 min [27681] (dis： -1027 , -3.58%) (vol_wei_pr ：96.73%)"
TAIEX-60-20251230,TAIEX,27674.16,-1032.9700000000012,-0.035983046720448934,15,20251016_open|20251020_open|20251022_open|20251105_open|20251107_open|20251114_open|20251117_open|20251128_open|20251201_open|20251202_open|20251203_open|20251204_open|20251216_open|20251217_open|20251219_open,2025-12-01,-20,open,7418235597,430765017.96790266,0.9530612244897959,3709117798.5,199046573.04615855,0.9530612244897959,"12/01 open [27674] (dis： -1033 , -3.60%) (vol_wei_pr ：95.31%)"
TAIEX-60-20251230,TAIEX,27672.05,-1035.0800000000017,-0.03605654762423139,15,20251016_min|20251020_min|20251022_min|20251105_min|20251107_min|20251114_min|20251117_min|20251128_min|20251201_min|20251202_min|20251203_min|20251204_min|20251216_min|20251217_min|20251219_min,2025-12-19,-6,min,9145168124,430765017.96790266,0.9530612244897959,7428184723.79966,199046573.04615855,0.9530612244897959,"12/19 min [27672] (dis： -1035 , -3.61%) (vol_wei_pr ：95.31%)"
TAIEX-60-20251230,TAIEX,27664.994666666666,-1042.1353333333354,-0.03630231699697376,14,20251016_60MA|20251020_60MA|20251022_60MA|20251105_60MA|20251107_60MA|20251114_60MA|20251117_60MA|20251128_60MA|20251201_60MA|20251202_60MA|20251203_60MA|20251204_60MA|20251216_60MA|20251217_60MA,2025-12-30,0,60MA,8876360103,384514230.9148504,0.8489795918367347,8876360103.0,161479260.4289549,0.7714285714285715,"12/30 60MA [27665] (dis： -1042 , -3.63%) (vol_wei_pr ：77.14%)"
TAIEX-60-20251230,TAIEX,27659.06,-1048.0699999999997,-0.036509048448939325,15,20251016_max|20251020_max|20251022_max|20251105_max|20251107_max|20251114_max|20251117_max|20251127_max|20251128_max|20251201_max|20251202_max|20251203_max|20251204_max|20251216_max|20251217_max,2025-11-27,-22,max,7539156843,418402651.11982167,0.9306122448979591,3517141031.4447412,177288767.47010526,0.8612244897959184,"11/27 max [27659] (dis： -1048 , -3.65%) (vol_wei_pr ：86.12%)"
TAIEX-60-20251230,TAIEX,27651.41,-1055.7200000000012,-0.03677553276834017,15,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251114_close|20251117_close|20251127_close|20251128_close|20251201_close|20251202_close|20251203_close|20251204_close|20251216_close|20251217_close,2025-11-07,-36,close,7878592276,418402651.11982167,0.9306122448979591,2262531496.7833867,177288767.47010526,0.8612244897959184,"11/07 close [27651] (dis： -1056 , -3.68%) (vol_wei_pr ：86.12%)"
TAIEX-60-20251230,TAIEX,27648.91,-1058.2200000000012,-0.03686261914722932,15,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251114_close|20251117_close|20251127_close|20251128_close|20251201_close|20251202_close|20251203_close|20251204_close|20251216_close|20251217_close,2025-10-22,-47,close,7835590935,418402651.11982167,0.9306122448979591,1536920011.3062332,177288767.47010526,0.8612244897959184,"10/22 close [27649] (dis： -1058 , -3.69%) (vol_wei_pr ：86.12%)"
TAIEX-60-20251230,TAIEX,27647.87,-1059.260000000002,-0.03689884708084723,15,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251114_close|20251117_close|20251127_close|20251128_close|20251201_close|20251202_close|20251203_close|20251204_close|20251216_close|20251217_close,2025-10-16,-51,close,9035460141,418402651.11982167,0.9306122448979591,1542850286.3632188,177288767.47010526,0.8612244897959184,"10/16 close [27648] (dis： -1059 , -3.69%) (vol_wei_pr ：86.12%)"
TAIEX-60-20251230,TAIEX,27636.63,-1070.5,-0.037290387440332765,15,20251016_min|20251020_min|20251022_min|20251105_min|20251107_min|20251114_min|20251117_min|20251127_min|20251128_min|20251201_min|20251202_min|20251203_min|20251204_min|20251216_min|20251217_min,2025-12-04,-17,min,6475222009,418402651.11982167,0.9306122448979591,3592354333.0241103,177288767.47010526,0.8612244897959184,"12/04 min [27637] (dis： -1070 , -3.73%) (vol_wei_pr ：86.12%)"
TAIEX-60-20251230,TAIEX,27626.48,-1080.6500000000015,-0.03764395813862276,14,20251016_close|20251020_close|20251022_close|20251105_close|20251107_close|20251114_close|20251117_close|20251127_close|20251128_close|20251201_close|20251202_close|20251203_close|20251216_close|20251217_close,2025-11-28,-21,close,7671742311,391821279.9827115,0.863265306122449,3705207302.1723757,162541828.50038385,0.7775510204081633,"11/28 close [27626] (dis： -1081 , -3.76%) (vol_wei_pr ：77.76%)"
TAIEX-60-20251230,TAIEX,27621.48,-1085.6500000000015,-0.03781813089640105,14,20251016_min|20251020_min|20251022_min|20251105_min|20251107_min|20251114_min|20251117_min|20251127_min|20251128_min|20251201_min|20251202_min|20251203_min|20251216_min|20251217_min,2025-11-07,-36,min,7878592276,391821279.9827115,0.863265306122449,2262531496.7833867,162541828.50038385,0.7775510204081633,"11/07 min [27621] (dis： -1086 , -3.78%) (vol_wei_pr ：77.76%)"
TAIEX-60-20251230,TAIEX,27614.11,-1093.0200000000004,-0.03807486154136622,13,20251016_open|20251020_open|20251022_open|20251105_open|20251114_open|20251117_open|20251127_open|20251128_open|20251201_open|20251202_open|20251203_open|20251216_open|20251217_open,2025-10-22,-47,open,7835590935,351840602.64586,0.746938775510204,1536920011.3062332,151060393.92825675,0.6775510204081633,"10/22 open [27614] (dis： -1093 , -3.81%) (vol_wei_pr ：67.76%)"
TAIEX-60-20251230,TAIEX,27605.63,-1101.5,-0.03837025853855819,13,20251016_open|20251020_open|20251022_open|20251105_open|20251114_open|20251117_open|20251127_open|20251128_open|20251201_open|20251202_open|20251203_open|20251216_open|20251217_open,2025-12-03,-18,open,6838633055,351840602.64586,0.746938775510204,3664732714.1862493,151060393.92825675,0.6775510204081633,"12/03 open [27606] (dis： -1102 , -3.84%) (vol_wei_pr ：67.76%)"
TAIEX-60-20251230,TAIEX,27605.63,-1101.5,-0.03837025853855819,13,20251016_min|20251020_min|20251022_min|20251105_min|20251114_min|20251117_min|20251127_min|20251128_min|20251201_min|20251202_min|20251203_min|20251216_min|20251217_min,2025-12-03,-18,min,6838633055,351840602.64586,0.746938775510204,3664732714.1862493,151060393.92825675,0.6775510204081633,"12/03 min [27606] (dis： -1102 , -3.84%) (vol_wei_pr ：67.76%)"
TAIEX-60-20251230,TAIEX,27600.74,-1106.3899999999994,-0.038540599495665344,12,20251016_open|20251020_open|20251022_open|20251105_open|20251114_open|20251117_open|20251127_open|20251128_open|20251201_open|20251202_open|20251216_open|20251217_open,2025-11-17,-30,open,8604107358,323586458.47547466,0.5979591836734693,3042011329.4494348,135919372.96400997,0.5857142857142857,"11/17 open [27601] (dis： -1106 , -3.85%) (vol_wei_pr ：58.57%)"
TAIEX-60-20251230,TAIEX,27596.18,-1110.9500000000007,-0.03869944505075919,12,20251016_open|20251020_open|20251022_open|20251105_open|20251114_open|20251117_open|20251127_open|20251128_open|20251201_open|20251202_open|20251216_open|20251217_open,2025-12-17,-8,open,9020647323,323586458.47547466,0.5979591836734693,6836372294.059387,135919372.96400997,0.5857142857142857,"12/17 open [27596] (dis： -1111 , -3.87%) (vol_wei_pr ：58.57%)"
TAIEX-60-20251230,TAIEX,27586.85,-1120.2800000000025,-0.03902445141677355,13,20251016_max|20251020_max|20251022_max|20251023_max|20251105_max|20251114_max|20251117_max|20251127_max|20251128_max|20251201_max|20251202_max|20251216_max|20251217_max,2025-10-23,-46,max,7318554768,357597773.5047524,0.763265306122449,1486128412.0430884,142825815.9979494,0.6244897959183674,"10/23 max [27587] (dis： -1120 , -3.90%) (vol_wei_pr ：62.45%)"
TAIEX-60-20251230,TAIEX,27569.44,-1137.6900000000023,-0.039630920959357566,14,20251016_max|20251020_max|20251022_max|20251023_max|20251105_max|20251114_max|20251117_max|20251127_max|20251128_max|20251201_max|20251202_max|20251216_max|20251217_max|20251218_max,2025-12-18,-7,max,8450315748,396241921.0695764,0.8816326530612245,6629983358.087287,173145399.65408576,0.8367346938775511,"12/18 max [27569] (dis： -1138 , -3.96%) (vol_wei_pr ：83.67%)"
TAIEX-60-20251230,TAIEX,27566.12,-1141.010000000002,-0.03974657167052234,14,20251016_open|20251020_open|20251022_open|20251023_open|20251105_open|20251114_open|20251117_open|20251127_open|20251128_open|20251201_open|20251202_open|20251216_open|20251217_open|20251218_open,2025-11-28,-21,open,7671742311,396241921.0695764,0.8816326530612245,3705207302.1723757,173145399.65408576,0.8367346938775511,"11/28 open [27566] (dis： -1141 , -3.97%) (vol_wei_pr ：83.67%)"
TAIEX-60-20251230,TAIEX,27566.12,-1141.010000000002,-0.03974657167052234,14,20251016_min|20251020_min|20251022_min|20251023_min|20251105_min|20251114_min|20251117_min|20251127_min|20251128_min|20251201_min|20251202_min|20251216_min|20251217_min|20251218_min,2025-11-28,-21,min,7671742311,396241921.0695764,0.8816326530612245,3705207302.1723757,173145399.65408576,0.8367346938775511,"11/28 min [27566] (dis： -1141 , -3.97%) (vol_wei_pr ：83.67%)"
TAIEX-60-20251230,TAIEX,27564.27,-1142.8600000000006,-0.03981101559090026,13,20251016_close|20251020_close|20251022_close|20251023_close|20251105_close|20251114_close|20251117_close|20251127_close|20251201_close|20251202_close|20251216_close|20251217_close|20251218_close,2025-12-02,-19,close,7321099919,362999255.7129601,0.7959183673469388,3789638975.039325,157090250.5849622,0.7142857142857143,"12/02 close [27564] (dis： -1143 , -3.98%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27554.53,-1152.6000000000022,-0.040150304123052434,13,20251016_close|20251020_close|20251022_close|20251023_close|20251105_close|20251114_close|20251117_close|20251127_close|20251201_close|20251202_close|20251216_close|20251217_close|20251218_close,2025-11-27,-22,close,7539156843,362999255.7129601,0.7959183673469388,3517141031.4447412,157090250.5849622,0.7142857142857143,"11/27 close [27555] (dis： -1153 , -4.02%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27550.35,-1156.7800000000025,-0.04029591254855509,13,20251016_open|20251020_open|20251022_open|20251023_open|20251105_open|20251114_open|20251117_open|20251127_open|20251201_open|20251202_open|20251216_open|20251217_open|20251218_open,2025-12-02,-19,open,7321099919,362999255.7129601,0.7959183673469388,3789638975.039325,157090250.5849622,0.7142857142857143,"12/02 open [27550] (dis： -1157 , -4.03%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27536.66,-1170.4700000000012,-0.040772797559352016,13,20251016_close|20251020_close|20251022_close|20251023_close|20251105_close|20251114_close|20251117_close|20251127_close|20251201_close|20251202_close|20251216_close|20251217_close|20251218_close,2025-12-16,-9,close,9586999810,362999255.7129601,0.7959183673469388,7018094644.427215,157090250.5849622,0.7142857142857143,"12/16 close [27537] (dis： -1170 , -4.08%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27532.26,-1174.8700000000026,-0.04092606958619697,13,20251016_close|20251020_close|20251022_close|20251023_close|20251105_close|20251114_close|20251117_close|20251127_close|20251201_close|20251202_close|20251216_close|20251217_close|20251218_close,2025-10-23,-46,close,7318554768,362999255.7129601,0.7959183673469388,1486128412.0430884,157090250.5849622,0.7142857142857143,"10/23 close [27532] (dis： -1175 , -4.09%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27525.17,-1181.9600000000028,-0.04117304655672659,13,20251016_close|20251020_close|20251022_close|20251023_close|20251105_close|20251114_close|20251117_close|20251127_close|20251201_close|20251202_close|20251216_close|20251217_close|20251218_close,2025-12-17,-8,close,9020647323,362999255.7129601,0.7959183673469388,6836372294.059387,157090250.5849622,0.7142857142857143,"12/17 close [27525] (dis： -1182 , -4.12%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27517.24,-1189.8899999999994,-0.041449284550562855,13,20251016_open|20251020_open|20251022_open|20251023_open|20251105_open|20251114_open|20251117_open|20251127_open|20251201_open|20251202_open|20251216_open|20251217_open|20251218_open,2025-11-27,-22,open,7539156843,362999255.7129601,0.7959183673469388,3517141031.4447412,157090250.5849622,0.7142857142857143,"11/27 open [27517] (dis： -1190 , -4.14%) (vol_wei_pr ：71.43%)"
TAIEX-60-20251230,TAIEX,27513.09,-1194.0400000000009,-0.04159384793951889,14,20251016_max|20251017_max|20251020_max|20251022_max|20251023_max|20251105_max|20251114_max|20251117_max|20251127_max|20251201_max|20251202_max|20251216_max|20251217_max|20251218_max,2025-10-17,-50,max,8962849575,405533659.5426866,0.9102040816326531,1584422928.3093667,164609341.93039384,0.7959183673469388,"10/17 max [27513] (dis： -1194 , -4.16%) (vol_wei_pr ：79.59%)"
TAIEX-60-20251230,TAIEX,27507.16,-1199.9700000000012,-0.04180041683024396,15,20251014_max|20251016_max|20251017_max|20251020_max|20251022_max|20251023_max|20251105_max|20251114_max|20251117_max|20251127_max|20251201_max|20251202_max|20251216_max|20251217_max|20251218_max,2025-10-14,-53,max,12066540173,421771770.39317775,0.9428571428571428,1922442126.5589952,167196399.02440408,0.8,"10/14 max [27507] (dis： -1200 , -4.18%) (vol_wei_pr ：80.00%)"
TAIEX-60-20251230,TAIEX,27493.63,-1213.5,-0.042271728312791974,16,20251014_max|20251016_max|20251017_max|20251020_max|20251022_max|20251023_max|20251105_max|20251114_max|20251117_max|20251120_max|20251127_max|20251201_max|20251202_max|20251216_max|20251217_max|20251218_max,2025-11-20,-27,max,8497528679,449130201.42666113,0.9612244897959183,3333512936.4824915,177928893.9905421,0.8755102040816326,"11/20 max [27494] (dis： -1214 , -4.23%) (vol_wei_pr ：87.55%)"
TAIEX-60-20251230,TAIEX,27490.89,-1216.2400000000016,-0.04236717498405454,16,20251014_min|20251016_min|20251017_min|20251020_min|20251022_min|20251023_min|20251105_min|20251114_min|20251117_min|20251120_min|20251127_min|20251201_min|20251202_min|20251216_min|20251217_min|20251218_min,2025-10-22,-47,min,7835590935,449130201.42666113,0.9612244897959183,1536920011.3062332,177928893.9905421,0.8755102040816326,"10/22 min [27491] (dis： -1216 , -4.24%) (vol_wei_pr ：87.55%)"
TAIEX-60-20251230,TAIEX,27480.44,-1226.6900000000023,-0.0427311960478112,15,20251014_open|20251016_open|20251017_open|20251020_open|20251023_open|20251105_open|20251114_open|20251117_open|20251120_open|20251127_open|20251201_open|20251202_open|20251216_open|20251217_open|20251218_open,2025-10-20,-49,open,8045886081,415778746.01251316,0.9163265306122449,1472483340.3000135,171387138.60062885,0.8224489795918367,"10/20 open [27480] (dis： -1227 , -4.27%) (vol_wei_pr ：82.24%)"
TAIEX-60-20251230,TAIEX,27477.1,-1230.0300000000025,-0.0428475434500071,15,20251014_min|20251016_min|20251017_min|20251020_min|20251023_min|20251105_min|20251114_min|20251117_min|20251120_min|20251127_min|20251201_min|20251202_min|20251216_min|20251217_min|20251218_min,2025-12-02,-19,min,7321099919,415778746.01251316,0.9163265306122449,3789638975.039325,171387138.60062885,0.8224489795918367,"12/02 min [27477] (dis： -1230 , -4.28%) (vol_wei_pr ：82.24%)"
TAIEX-60-20251230,TAIEX,27469.6,-1237.5300000000025,-0.043108802586674544,14,20251014_min|20251016_min|20251017_min|20251020_min|20251023_min|20251105_min|20251114_min|20251117_min|20251120_min|20251127_min|20251201_min|20251216_min|20251217_min|20251218_min,2025-12-17,-8,min,9020647323,388130043.572844,0.8530612244897959,6836372294.059387,157075272.6878704,0.6979591836734694,"12/17 min [27470] (dis： -1238 , -4.31%) (vol_wei_pr ：69.80%)"
TAIEX-60-20251230,TAIEX,27468.53,-1238.6000000000022,-0.04314607555683909,13,20251014_close|20251016_close|20251017_close|20251020_close|20251023_close|20251105_close|20251114_close|20251117_close|20251120_close|20251127_close|20251201_close|20251216_close|20251218_close,2025-12-18,-7,close,8450315748,359133138.1017585,0.7795918367346939,6629983358.087287,135099727.68784025,0.5795918367346938,"12/18 close [27469] (dis： -1239 , -4.31%) (vol_wei_pr ：57.96%)"
TAIEX-60-20251230,TAIEX,27463.12,-1244.010000000002,-0.043334530480755196,14,20251009_max|20251014_max|20251016_max|20251017_max|20251020_max|20251023_max|20251105_max|20251114_max|20251117_max|20251120_max|20251127_max|20251201_max|20251216_max|20251218_max,2025-10-09,-55,max,9444331803,404095441.3771694,0.8979591836734694,1403908322.07176,141783414.05809382,0.6081632653061224,"10/09 max [27463] (dis： -1244 , -4.33%) (vol_wei_pr ：60.82%)"
TAIEX-60-20251230,TAIEX,27457.07,-1250.0600000000013,-0.04354527951766691,14,20251009_open|20251014_open|20251016_open|20251017_open|20251020_open|20251023_open|20251105_open|20251114_open|20251117_open|20251120_open|20251127_open|20251201_open|20251216_open|20251218_open,2025-10-23,-46,open,7318554768,404095441.3771694,0.8979591836734694,1486128412.0430884,141783414.05809382,0.6081632653061224,"10/23 open [27457] (dis： -1250 , -4.35%) (vol_wei_pr ：60.82%)"
TAIEX-60-20251230,TAIEX,27447.45,-1259.6800000000003,-0.043880387903632315,14,20251009_open|20251014_open|20251016_open|20251017_open|20251020_open|20251023_open|20251105_open|20251114_open|20251117_open|20251120_open|20251127_open|20251201_open|20251216_open|20251218_open,2025-12-18,-7,open,8450315748,404095441.3771694,0.8979591836734694,6629983358.087287,141783414.05809382,0.6081632653061224,"12/18 open [27447] (dis： -1260 , -4.39%) (vol_wei_pr ：60.82%)"
TAIEX-60-20251230,TAIEX,27447.31,-1259.8199999999997,-0.04388526474085008,14,20251009_close|20251014_close|20251016_close|20251017_close|20251020_close|20251023_close|20251105_close|20251114_close|20251117_close|20251120_close|20251127_close|20251201_close|20251216_close|20251218_close,2025-11-17,-30,close,8604107358,404095441.3771694,0.8979591836734694,3042011329.4494348,141783414.05809382,0.6081632653061224,"11/17 close [27447] (dis： -1260 , -4.39%) (vol_wei_pr ：60.82%)"
TAIEX-60-20251230,TAIEX,27447.31,-1259.8199999999997,-0.04388526474085008,14,20251009_min|20251014_min|20251016_min|20251017_min|20251020_min|20251023_min|20251105_min|20251114_min|20251117_min|20251120_min|20251127_min|20251201_min|20251216_min|20251218_min,2025-11-17,-30,min,8604107358,404095441.3771694,0.8979591836734694,3042011329.4494348,141783414.05809382,0.6081632653061224,"11/17 min [27447] (dis： -1260 , -4.39%) (vol_wei_pr ：60.82%)"
TAIEX-60-20251230,TAIEX,27436.59,-1270.5400000000009,-0.04425869113352679,13,20251009_min|20251014_min|20251016_min|20251017_min|20251020_min|20251023_min|20251105_min|20251114_min|20251120_min|20251127_min|20251201_min|20251216_min|20251218_min,2025-11-27,-22,min,7539156843,372973010.0742682,0.8163265306122449,3517141031.4447412,130779972.94744691,0.5428571428571428,"11/27 min [27437] (dis： -1271 , -4.43%) (vol_wei_pr ：54.29%)"
TAIEX-60-20251230,TAIEX,27426.36,-1280.7700000000004,-0.04461504859594116,12,20251009_close|20251014_close|20251016_close|20251017_close|20251020_close|20251023_close|20251105_close|20251114_close|20251120_close|20251201_close|20251216_close|20251218_close,2025-11-20,-27,close,8497528679,339084589.869297,0.6265306122448979,3333512936.4824915,114970465.90629655,0.4061224489795918,"11/20 close [27426] (dis： -1281 , -4.46%) (vol_wei_pr ：40.61%)"
TAIEX-60-20251230,TAIEX,27412.45,-1294.6800000000003,-0.04509959720808037,12,20251009_min|20251014_min|20251016_min|20251017_min|20251020_min|20251023_min|20251105_min|20251114_min|20251120_min|20251201_min|20251216_min|20251218_min,2025-10-20,-49,min,8045886081,339084589.869297,0.6265306122448979,1472483340.3000135,114970465.90629655,0.4061224489795918,"10/20 min [27412] (dis： -1295 , -4.51%) (vol_wei_pr ：40.61%)"
TAIEX-60-20251230,TAIEX,27409.54,-1297.5900000000001,-0.04520096575310733,12,20251009_close|20251014_close|20251016_close|20251017_close|20251023_close|20251105_close|20251114_close|20251120_close|20251126_close|20251201_close|20251216_close|20251218_close,2025-11-26,-23,close,7902773415,339288340.11124563,0.6408163265306123,3561189098.0886607,121113643.77509093,0.46530612244897956,"11/26 close [27410] (dis： -1298 , -4.52%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251230,TAIEX,27409.54,-1297.5900000000001,-0.04520096575310733,12,20251009_max|20251014_max|20251016_max|20251017_max|20251023_max|20251105_max|20251114_max|20251120_max|20251126_max|20251201_max|20251216_max|20251218_max,2025-11-26,-23,max,7902773415,339288340.11124563,0.6408163265306123,3561189098.0886607,121113643.77509093,0.46530612244897956,"11/26 max [27410] (dis： -1298 , -4.52%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251230,TAIEX,27399.91,-1307.2200000000012,-0.04553642248458836,12,20251009_open|20251014_open|20251016_open|20251017_open|20251023_open|20251105_open|20251114_open|20251120_open|20251126_open|20251201_open|20251216_open|20251218_open,2025-10-17,-50,open,8962849575,339288340.11124563,0.6408163265306123,1584422928.3093667,121113643.77509093,0.46530612244897956,"10/17 open [27400] (dis： -1307 , -4.55%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251230,TAIEX,27397.5,-1309.630000000001,-0.0456203737538375,12,20251009_close|20251014_close|20251016_close|20251017_close|20251023_close|20251105_close|20251114_close|20251120_close|20251126_close|20251201_close|20251216_close|20251218_close,2025-11-14,-31,close,9939352945,339288340.11124563,0.6408163265306123,3394389062.24009,121113643.77509093,0.46530612244897956,"11/14 close [27398] (dis： -1310 , -4.56%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251230,TAIEX,27383.34,-1323.7900000000009,-0.04611363100386562,12,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251105_min|20251114_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025-11-14,-31,min,9939352945,339288340.11124563,0.6408163265306123,3394389062.24009,121113643.77509093,0.46530612244897956,"11/14 min [27383] (dis： -1324 , -4.61%) (vol_wei_pr ：46.53%)"
TAIEX-60-20251230,TAIEX,27373.05,-1334.0800000000017,-0.04647207853937338,11,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251105_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025-11-05,-38,min,8989778518,316339544.320338,0.5918367346938775,2408751512.4178114,113276399.05148703,0.4,"11/05 min [27373] (dis： -1334 , -4.65%) (vol_wei_pr ：40.00%)"
TAIEX-60-20251230,TAIEX,27371.67,-1335.4600000000028,-0.04652015022052022,10,20251009_min|20251014_min|20251016_min|20251017_min|20251023_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025-10-23,-46,min,7318554768,295238759.14054275,0.4816326530612245,1486128412.0430884,107622583.6528911,0.39591836734693875,"10/23 min [27372] (dis： -1335 , -4.65%) (vol_wei_pr ：39.59%)"
TAIEX-60-20251230,TAIEX,27355.67,-1351.4600000000028,-0.047077503045410765,9,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min|20251216_min|20251218_min,2025-12-16,-9,min,9586999810,261227444.11126503,0.4163265306122449,7018094644.427215,100716140.61895168,0.37551020408163266,"12/16 min [27356] (dis： -1351 , -4.71%) (vol_wei_pr ：37.55%)"
TAIEX-60-20251230,TAIEX,27350.77,-1356.3600000000006,-0.047248192348033416,8,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min|20251218_min,2025-12-18,-7,min,8450315748,236325499.09970638,0.3673469387755102,6629983358.087287,82486849.87262791,0.3142857142857143,"12/18 min [27351] (dis： -1356 , -4.72%) (vol_wei_pr ：31.43%)"
TAIEX-60-20251230,TAIEX,27342.53,-1364.6000000000022,-0.0475352290528521,7,20251009_close|20251014_close|20251016_close|20251017_close|20251120_close|20251126_close|20251201_close,2025-12-01,-20,close,7418235597,197681351.5348824,0.32448979591836735,3709117798.5,52167266.21649155,0.2510204081632653,"12/01 close [27343] (dis： -1365 , -4.75%) (vol_wei_pr ：25.10%)"
TAIEX-60-20251230,TAIEX,27342.53,-1364.6000000000022,-0.0475352290528521,7,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min|20251201_min,2025-12-01,-20,min,7418235597,197681351.5348824,0.32448979591836735,3709117798.5,52167266.21649155,0.2510204081632653,"12/01 min [27343] (dis： -1365 , -4.75%) (vol_wei_pr ：25.10%)"
TAIEX-60-20251230,TAIEX,27337.32,-1369.8100000000013,-0.047716717066457054,6,20251009_open|20251014_open|20251016_open|20251017_open|20251120_open|20251126_open,2025-10-16,-51,open,9035460141,176757210.85003218,0.29183673469387755,1542850286.3632188,41705195.87406644,0.1653061224489796,"10/16 open [27337] (dis： -1370 , -4.77%) (vol_wei_pr ：16.53%)"
TAIEX-60-20251230,TAIEX,27337.32,-1369.8100000000013,-0.047716717066457054,6,20251009_min|20251014_min|20251016_min|20251017_min|20251120_min|20251126_min,2025-10-16,-51,min,9035460141,176757210.85003218,0.29183673469387755,1542850286.3632188,41705195.87406644,0.1653061224489796,"10/16 min [27337] (dis： -1370 , -4.77%) (vol_wei_pr ：16.53%)"
TAIEX-60-20251230,TAIEX,27310.4,-1396.7299999999996,-0.04865446319433533,6,20251009_open|20251014_open|20251017_open|20251118_open|20251120_open|20251126_open,2025-11-18,-29,open,10450443082,172763322.51306233,0.2795918367346939,3825086058.16253,44704788.79209417,0.22244897959183674,"11/18 open [27310] (dis： -1397 , -4.87%) (vol_wei_pr ：22.24%)"
