date,stock_id,buy,name,sell
2025-09-15,006201,7050,Foreign_Investor,7000
2025-09-15,006201,0,Foreign_Dealer_Self,0
2025-09-15,006201,0,Investment_Trust,0
2025-09-15,006201,0,Dealer_self,0
2025-09-15,006201,21242,Dealer_Hedging,15179
2025-09-16,006201,0,Foreign_Investor,1000
2025-09-16,006201,0,Foreign_Dealer_Self,0
2025-09-16,006201,0,Investment_Trust,0
2025-09-16,006201,0,Dealer_self,0
2025-09-16,006201,24010,Dealer_Hedging,2750
2025-09-17,006201,1000,Foreign_Investor,0
2025-09-17,006201,0,Foreign_Dealer_Self,0
2025-09-17,006201,0,Investment_Trust,0
2025-09-17,006201,0,Dealer_self,0
2025-09-17,006201,13000,Dealer_Hedging,15192
2025-09-18,006201,0,Foreign_Investor,0
2025-09-18,006201,0,Foreign_Dealer_Self,0
2025-09-18,006201,0,Investment_Trust,100000
2025-09-18,006201,0,Dealer_self,0
2025-09-18,006201,146939,Dealer_Hedging,5094
2025-09-19,006201,1000,Foreign_Investor,1000
2025-09-19,006201,0,Foreign_Dealer_Self,0
2025-09-19,006201,0,Investment_Trust,0
2025-09-19,006201,0,Dealer_self,0
2025-09-19,006201,36399,Dealer_Hedging,55044
2025-09-22,006201,7000,Foreign_Investor,8000
2025-09-22,006201,0,Foreign_Dealer_Self,0
2025-09-22,006201,0,Investment_Trust,75000
2025-09-22,006201,0,Dealer_self,0
2025-09-22,006201,70098,Dealer_Hedging,16817
2025-09-23,006201,2000,Foreign_Investor,2000
2025-09-23,006201,0,Foreign_Dealer_Self,0
2025-09-23,006201,0,Investment_Trust,0
2025-09-23,006201,0,Dealer_self,0
2025-09-23,006201,41000,Dealer_Hedging,47143
2025-09-24,006201,7000,Foreign_Investor,20000
2025-09-24,006201,0,Foreign_Dealer_Self,0
2025-09-24,006201,0,Investment_Trust,0
2025-09-24,006201,0,Dealer_self,0
2025-09-24,006201,29054,Dealer_Hedging,40890
2025-09-25,006201,22000,Foreign_Investor,8000
2025-09-25,006201,0,Foreign_Dealer_Self,0
2025-09-25,006201,0,Investment_Trust,50000
2025-09-25,006201,0,Dealer_self,0
2025-09-25,006201,75000,Dealer_Hedging,76576
2025-09-26,006201,1000,Foreign_Investor,26000
2025-09-26,006201,0,Foreign_Dealer_Self,0
2025-09-26,006201,0,Investment_Trust,0
2025-09-26,006201,0,Dealer_self,0
2025-09-26,006201,26000,Dealer_Hedging,95191
2025-09-30,006201,16000,Foreign_Investor,4000
2025-09-30,006201,0,Foreign_Dealer_Self,0
2025-09-30,006201,0,Investment_Trust,0
2025-09-30,006201,0,Dealer_self,0
2025-09-30,006201,50000,Dealer_Hedging,1360
2025-10-01,006201,5000,Foreign_Investor,2000
2025-10-01,006201,0,Foreign_Dealer_Self,0
2025-10-01,006201,0,Investment_Trust,0
2025-10-01,006201,0,Dealer_self,0
2025-10-01,006201,49320,Dealer_Hedging,1246
2025-10-02,006201,1000,Foreign_Investor,2000
2025-10-02,006201,0,Foreign_Dealer_Self,0
2025-10-02,006201,0,Investment_Trust,0
2025-10-02,006201,0,Dealer_self,0
2025-10-02,006201,32867,Dealer_Hedging,1087
2025-10-03,006201,11000,Foreign_Investor,1000
2025-10-03,006201,0,Foreign_Dealer_Self,0
2025-10-03,006201,0,Investment_Trust,25000
2025-10-03,006201,0,Dealer_self,0
2025-10-03,006201,80196,Dealer_Hedging,843
